ID, saison, Date, journee, id1, id2, score1, score2, Spectateur, JourDeLaSemaine,FTR, FTHG, FTAG, BbMxH, BbMxD, BbMxA, BbAvH, BbAvD, BbAvA, HTHG, HTAG, HTR, HS, AS, HST, AST,HC, AC
42339,1995,19950323,30,39,21,0,0,,Jeudi,D,0,0,,,,,,,,,,,,,,,
42344,1995,19950401,31,7,6,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42343,1995,19950401,31,19,27,0,3,,Samedi,A,0,3,,,,,,,,,,,,,,,
42342,1995,19950401,31,26,5,2,1,,Samedi,H,2,1,,,,,,,,,,,,,,,
42348,1995,19950401,31,29,10,3,2,,Samedi,H,3,2,,,,,,,,,,,,,,,
42347,1995,19950401,31,32,22,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42341,1995,19950401,31,35,24,1,1,,Samedi,D,1,1,,,,,,,,,,,,,,,
42345,1995,19950401,31,37,39,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42346,1995,19950401,31,38,28,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42349,1995,19950402,31,21,31,1,1,,Dimanche,D,1,1,,,,,,,,,,,,,,,
42350,1995,19950407,32,24,21,1,1,,Vendredi,D,1,1,,,,,,,,,,,,,,,
42355,1995,19950408,32,5,29,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42357,1995,19950408,32,6,19,3,2,,Samedi,H,3,2,,,,,,,,,,,,,,,
42358,1995,19950408,32,10,26,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42353,1995,19950408,32,11,38,4,1,,Samedi,H,4,1,,,,,,,,,,,,,,,
42359,1995,19950408,32,22,35,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42354,1995,19950408,32,27,7,2,3,,Samedi,A,2,3,,,,,,,,,,,,,,,
42356,1995,19950408,32,28,39,3,1,,Samedi,H,3,1,,,,,,,,,,,,,,,
42351,1995,19950408,32,31,37,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42352,1995,19950408,32,33,32,2,3,,Samedi,A,2,3,,,,,,,,,,,,,,,
42369,1995,19950414,33,19,11,1,0,,Vendredi,H,1,0,,,,,,,,,,,,,,,
42362,1995,19950415,33,7,24,1,1,,Samedi,D,1,1,,,,,,,,,,,,,,,
42363,1995,19950415,33,21,6,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42367,1995,19950415,33,26,22,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42364,1995,19950415,33,32,5,1,3,,Samedi,A,1,3,,,,,,,,,,,,,,,
42368,1995,19950415,33,35,10,5,0,,Samedi,H,5,0,,,,,,,,,,,,,,,
42365,1995,19950415,33,37,28,0,5,,Samedi,A,0,5,,,,,,,,,,,,,,,
42366,1995,19950415,33,38,27,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42361,1995,19950415,33,39,31,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42378,1995,19950429,34,10,38,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42374,1995,19950429,34,11,39,2,2,,Samedi,D,2,2,,,,,,,,,,,,,,,
42377,1995,19950429,34,22,29,0,0,,Samedi,D,0,0,,,,,,,,,,,,,,,
42371,1995,19950429,34,24,19,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42370,1995,19950429,34,27,31,0,2,,Samedi,A,0,2,,,,,,,,,,,,,,,
42373,1995,19950429,34,28,21,6,0,,Samedi,H,6,0,,,,,,,,,,,,,,,
42376,1995,19950429,34,32,35,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42372,1995,19950429,34,33,26,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42379,1995,19950430,34,5,7,1,0,,Dimanche,H,1,0,,,,,,,,,,,,,,,
42380,1995,19950505,35,31,28,3,3,,Vendredi,D,3,3,,,,,,,,,,,,,,,
42386,1995,19950506,35,7,10,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42384,1995,19950506,35,19,5,1,4,,Samedi,A,1,4,,,,,,,,,,,,,,,
42383,1995,19950506,35,21,27,2,2,,Samedi,D,2,2,,,,,,,,,,,,,,,
42388,1995,19950506,35,26,32,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42385,1995,19950506,35,29,11,5,3,,Samedi,H,5,3,,,,,,,,,,,,,,,
42382,1995,19950506,35,35,33,4,0,,Samedi,H,4,0,,,,,,,,,,,,,,,
42381,1995,19950506,35,37,24,1,2,,Samedi,A,1,2,,,,,,,,,,,,,,,
42389,1995,19950506,35,38,22,3,3,,Samedi,D,3,3,,,,,,,,,,,,,,,
42387,1995,19950506,35,39,6,1,1,,Samedi,D,1,1,,,,,,,,,,,,,,,
42251,1995,19950512,35,27,24,2,1,,Vendredi,H,2,1,,,,,,,,,,,,,,,
42327,1995,19950517,35,33,10,2,0,,Mercredi,H,2,0,,,,,,,,,,,,,,,
42390,1995,19950519,36,6,31,2,2,,Vendredi,D,2,2,,,,,,,,,,,,,,,
42393,1995,19950520,36,5,21,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42397,1995,19950520,36,10,19,2,2,,Samedi,D,2,2,,,,,,,,,,,,,,,
42394,1995,19950520,36,11,28,2,2,,Samedi,D,2,2,,,,,,,,,,,,,,,
42396,1995,19950520,36,22,7,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42391,1995,19950520,36,24,39,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42395,1995,19950520,36,27,37,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42399,1995,19950520,36,32,29,0,0,,Samedi,D,0,0,,,,,,,,,,,,,,,
42392,1995,19950520,36,33,38,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42398,1995,19950520,36,35,26,5,1,,Samedi,H,5,1,,,,,,,,,,,,,,,
42402,1995,19950527,37,7,33,3,0,,Samedi,H,3,0,,,,,,,,,,,,,,,
42407,1995,19950527,37,19,22,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42404,1995,19950527,37,21,10,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42401,1995,19950527,37,26,24,2,0,,Samedi,H,2,0,,,,,,,,,,,,,,,
42405,1995,19950527,37,28,6,2,1,,Samedi,H,2,1,,,,,,,,,,,,,,,
42408,1995,19950527,37,29,35,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42400,1995,19950527,37,31,11,2,1,,Samedi,H,2,1,,,,,,,,,,,,,,,
42403,1995,19950527,37,37,5,0,1,,Samedi,A,0,1,,,,,,,,,,,,,,,
42409,1995,19950527,37,38,32,3,3,,Samedi,D,3,3,,,,,,,,,,,,,,,
42406,1995,19950527,37,39,27,1,0,,Samedi,H,1,0,,,,,,,,,,,,,,,
42412,1995,19950531,38,5,39,1,0,,Mercredi,H,1,0,,,,,,,,,,,,,,,
42416,1995,19950531,38,6,11,6,3,,Mercredi,H,6,3,,,,,,,,,,,,,,,
42419,1995,19950531,38,10,37,3,1,,Mercredi,H,3,1,,,,,,,,,,,,,,,
42413,1995,19950531,38,22,21,3,1,,Mercredi,H,3,1,,,,,,,,,,,,,,,
42410,1995,19950531,38,24,31,1,1,,Mercredi,D,1,1,,,,,,,,,,,,,,,
42417,1995,19950531,38,26,29,2,1,,Mercredi,H,2,1,,,,,,,,,,,,,,,
42415,1995,19950531,38,27,28,2,0,,Mercredi,H,2,0,,,,,,,,,,,,,,,
42414,1995,19950531,38,32,7,0,2,,Mercredi,A,0,2,,,,,,,,,,,,,,,
42411,1995,19950531,38,33,19,2,2,,Mercredi,D,2,2,,,,,,,,,,,,,,,
42418,1995,19950531,38,35,38,2,2,,Mercredi,D,2,2,,,,,,,,,,,,,,,
74052,1996,19950719,1,7,22,1,0,12000,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74048,1996,19950719,1,11,24,3,0,6000,Mercredi,H,3,0,,,,,,,0,0,D,,,,,,
74056,1996,19950719,1,16,27,0,0,5572,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
74050,1996,19950719,1,17,26,2,0,8750,Mercredi,H,2,0,,,,,,,0,0,D,,,,,,
74051,1996,19950719,1,21,19,2,0,26050,Mercredi,H,2,0,,,,,,,1,0,H,,,,,,
74049,1996,19950719,1,28,35,3,1,7000,Mercredi,H,3,1,,,,,,,0,1,A,,,,,,
74054,1996,19950719,1,29,39,2,2,14792,Mercredi,D,2,2,,,,,,,1,1,D,,,,,,
74053,1996,19950719,1,31,5,1,0,30000,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74055,1996,19950719,1,38,32,1,1,15946,Mercredi,D,1,1,,,,,,,0,1,A,,,,,,
74064,1996,19950726,2,5,16,4,0,8500,Mercredi,H,4,0,,,,,,,1,0,H,,,,,,
74059,1996,19950726,2,7,38,2,0,12000,Mercredi,H,2,0,,,,,,,2,0,H,,,,,,
74061,1996,19950726,2,22,6,0,2,8000,Mercredi,A,0,2,,,,,,,0,1,A,,,,,,
74066,1996,19950726,2,24,29,3,2,24000,Mercredi,H,3,2,,,,,,,1,1,D,,,,,,
74058,1996,19950726,2,26,31,0,4,7600,Mercredi,A,0,4,,,,,,,0,1,A,,,,,,
74063,1996,19950726,2,27,21,2,0,13242,Mercredi,H,2,0,,,,,,,1,0,H,,,,,,
74062,1996,19950726,2,33,17,1,1,37388,Mercredi,D,1,1,,,,,,,1,0,H,,,,,,
74065,1996,19950726,2,35,11,3,2,12686,Mercredi,H,3,2,,,,,,,2,2,D,,,,,,
74060,1996,19950726,2,39,19,3,0,18000,Mercredi,H,3,0,,,,,,,1,0,H,,,,,,
74067,1996,19950804,3,31,33,1,2,32410,Vendredi,A,1,2,,,,,,,1,1,D,,,,,,
74068,1996,19950805,3,6,7,2,0,8000,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
74070,1996,19950805,3,11,27,1,2,6000,Samedi,A,1,2,,,,,,,0,0,D,,,,,,
74076,1996,19950805,3,16,26,0,0,4743,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74072,1996,19950805,3,17,32,0,0,9000,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74074,1996,19950805,3,19,24,2,1,9219,Samedi,H,2,1,,,,,,,2,0,H,,,,,,
74071,1996,19950805,3,21,39,0,0,26151,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74069,1996,19950805,3,28,5,2,2,8000,Samedi,D,2,2,,,,,,,2,0,H,,,,,,
74073,1996,19950805,3,29,35,3,1,11232,Samedi,H,3,1,,,,,,,1,1,D,,,,,,
74075,1996,19950805,3,38,22,1,1,12545,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
74281,1996,19950809,4,5,21,0,1,15000,Mercredi,A,0,1,,,,,,,0,0,D,,,,,,
74278,1996,19950809,4,6,28,2,1,8000,Mercredi,H,2,1,,,,,,,0,0,D,,,,,,
74078,1996,19950809,4,22,17,0,3,8000,Mercredi,A,0,3,,,,,,,0,0,D,,,,,,
74079,1996,19950809,4,26,11,2,1,4700,Mercredi,H,2,1,,,,,,,1,0,H,,,,,,
74279,1996,19950809,4,27,29,1,0,12310,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74081,1996,19950809,4,32,16,3,1,5775,Mercredi,H,3,1,,,,,,,1,1,D,,,,,,
74280,1996,19950809,4,33,38,4,0,,Mercredi,H,4,0,,,,,,,2,0,H,,,,,,
74080,1996,19950809,4,35,19,1,0,12196,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74273,1996,19950819,5,11,22,2,1,4000,Samedi,H,2,1,,,,,,,1,0,H,,,,,,
74266,1996,19950819,5,16,33,1,3,10220,Samedi,A,1,3,,,,,,,0,1,A,,,,,,
74267,1996,19950819,5,19,27,0,0,9754,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74274,1996,19950819,5,28,26,0,1,9000,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74268,1996,19950819,5,29,5,3,1,13735,Samedi,H,3,1,,,,,,,3,0,H,,,,,,
74270,1996,19950819,5,31,32,1,0,20000,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74275,1996,19950819,5,38,6,3,0,12598,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
74272,1996,19950819,5,39,35,3,1,15348,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
74087,1996,19950825,6,22,31,0,0,7500,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
74096,1996,19950826,6,5,11,5,1,9000,Samedi,H,5,1,,,,,,,1,0,H,,,,,,
74093,1996,19950826,6,6,16,1,2,7000,Samedi,A,1,2,,,,,,,0,0,D,,,,,,
74091,1996,19950826,6,7,28,2,4,20000,Samedi,A,2,4,,,,,,,0,4,A,,,,,,
74092,1996,19950826,6,26,29,0,1,4500,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74089,1996,19950826,6,27,39,3,2,19988,Samedi,H,3,2,,,,,,,2,1,H,,,,,,
74094,1996,19950826,6,32,21,1,1,6734,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
74088,1996,19950826,6,33,19,2,0,31315,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
74095,1996,19950826,6,35,24,1,0,11107,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
74090,1996,19950826,6,38,17,4,0,17792,Samedi,H,4,0,,,,,,,2,0,H,,,,,,
74104,1996,19950829,7,11,33,0,2,10000,Mardi,A,0,2,,,,,,,0,0,D,,,,,,
74099,1996,19950829,7,16,7,2,2,9000,Mardi,D,2,2,,,,,,,2,1,H,,,,,,
74102,1996,19950829,7,19,5,0,4,10155,Mardi,A,0,4,,,,,,,0,1,A,,,,,,
74100,1996,19950829,7,21,35,1,0,21736,Mardi,H,1,0,,,,,,,0,0,D,,,,,,
74097,1996,19950829,7,24,27,1,1,20000,Mardi,D,1,1,,,,,,,1,0,H,,,,,,
74101,1996,19950829,7,28,22,2,1,3000,Mardi,H,2,1,,,,,,,0,0,D,,,,,,
74105,1996,19950829,7,29,32,0,1,11554,Mardi,A,0,1,,,,,,,0,1,A,,,,,,
74098,1996,19950829,7,31,38,2,2,26388,Mardi,D,2,2,,,,,,,1,0,H,,,,,,
74103,1996,19950829,7,39,26,2,0,14923,Mardi,H,2,0,,,,,,,0,0,D,,,,,,
74106,1996,19950830,7,17,6,1,0,10583,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74111,1996,19950909,8,5,39,1,0,,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74108,1996,19950909,8,6,31,4,1,6500,Samedi,H,4,1,,,,,,,2,1,H,,,,,,
74114,1996,19950909,8,7,11,2,1,,Samedi,H,2,1,,,,,,,1,0,H,,,,,,
74110,1996,19950909,8,17,29,0,0,9809,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74115,1996,19950909,8,22,21,1,3,,Samedi,A,1,3,,,,,,,1,2,A,,,,,,
74112,1996,19950909,8,26,24,1,2,,Samedi,A,1,2,,,,,,,0,2,A,,,,,,
74113,1996,19950909,8,32,19,1,2,,Samedi,A,1,2,,,,,,,1,0,H,,,,,,
74107,1996,19950909,8,33,28,2,1,39317,Samedi,H,2,1,,,,,,,2,1,H,,,,,,
74109,1996,19950909,8,38,16,2,0,20028,Samedi,H,2,0,,,,,,,0,0,D,,,,,,
74116,1996,19950910,8,27,35,0,0,,Dimanche,D,0,0,,,,,,,0,0,D,,,,,,
74121,1996,19950916,9,11,38,2,0,,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
74123,1996,19950916,9,16,22,3,1,,Samedi,H,3,1,,,,,,,1,1,D,,,,,,
74118,1996,19950916,9,24,5,0,1,,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
74117,1996,19950916,9,28,27,0,1,,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
74119,1996,19950916,9,31,17,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74122,1996,19950916,9,35,26,1,3,,Samedi,A,1,3,,,,,,,1,2,A,,,,,,
74120,1996,19950916,9,39,32,1,1,,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
74126,1996,19950917,9,19,7,1,0,,Dimanche,H,1,0,,,,,,,0,0,D,,,,,,
74124,1996,19950917,9,21,6,3,1,,Dimanche,H,3,1,,,,,,,1,0,H,,,,,,
74125,1996,19950917,9,29,33,1,0,,Dimanche,H,1,0,,,,,,,1,0,H,,,,,,
74139,1996,19950930,11,11,32,1,3,,Samedi,A,1,3,,,,,,,1,0,H,,,,,,
74141,1996,19950930,11,16,31,0,1,,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74143,1996,19950930,11,19,26,1,0,,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
74144,1996,19950930,11,24,38,2,1,,Samedi,H,2,1,,,,,,,2,0,H,,,,,,
74137,1996,19950930,11,27,5,3,1,,Samedi,H,3,1,,,,,,,1,0,H,,,,,,
74138,1996,19950930,11,28,17,1,0,,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
74142,1996,19950930,11,29,22,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74140,1996,19950930,11,35,6,2,0,,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
74145,1996,19951001,11,21,33,3,1,,Dimanche,H,3,1,,,,,,,1,0,H,,,,,,
74146,1996,19951001,11,39,7,3,0,,Dimanche,H,3,0,,,,,,,1,0,H,,,,,,
74148,1996,19951003,12,31,28,2,2,,Mardi,D,2,2,,,,,,,0,0,D,,,,,,
74156,1996,19951004,12,6,19,1,0,,Mercredi,H,1,0,,,,,,,1,0,H,,,,,,
74155,1996,19951004,12,7,24,1,1,,Mercredi,D,1,1,,,,,,,1,0,H,,,,,,
74150,1996,19951004,12,16,21,0,1,,Mercredi,A,0,1,,,,,,,0,0,D,,,,,,
74154,1996,19951004,12,17,11,2,0,,Mercredi,H,2,0,,,,,,,0,0,D,,,,,,
74153,1996,19951004,12,22,39,2,0,,Mercredi,H,2,0,,,,,,,1,0,H,,,,,,
74151,1996,19951004,12,26,5,1,2,,Mercredi,A,1,2,,,,,,,1,0,H,,,,,,
74147,1996,19951004,12,32,27,0,1,,Mercredi,A,0,1,,,,,,,0,1,A,,,,,,
74149,1996,19951004,12,33,35,1,1,,Mercredi,D,1,1,,,,,,,1,0,H,,,,,,
74152,1996,19951004,12,38,29,0,2,,Mercredi,A,0,2,,,,,,,0,0,D,,,,,,
74085,1996,19951013,13,21,26,1,0,,Vendredi,H,1,0,,,,,,,1,0,H,,,,,,
74077,1996,19951014,13,5,32,2,1,,Samedi,H,2,1,,,,,,,1,0,H,,,,,,
74160,1996,19951014,13,11,31,0,2,,Samedi,A,0,2,,,,,,,0,1,A,,,,,,
74084,1996,19951014,13,24,33,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74086,1996,19951014,13,27,7,2,0,,Samedi,H,2,0,,,,,,,1,0,H,,,,,,
74157,1996,19951014,13,28,16,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74158,1996,19951014,13,29,6,4,3,,Samedi,H,4,3,,,,,,,1,1,D,,,,,,
74161,1996,19951014,13,35,22,3,1,,Samedi,H,3,1,,,,,,,1,1,D,,,,,,
74159,1996,19951014,13,39,17,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74162,1996,19951015,13,19,38,2,2,,Dimanche,D,2,2,,,,,,,2,1,H,,,,,,
74171,1996,19951021,14,6,39,1,1,,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
74173,1996,19951021,14,7,35,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74174,1996,19951021,14,16,11,1,1,,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
74169,1996,19951021,14,17,19,2,2,,Samedi,D,2,2,,,,,,,1,1,D,,,,,,
74166,1996,19951021,14,22,27,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74168,1996,19951021,14,28,29,3,1,,Samedi,H,3,1,,,,,,,1,1,D,,,,,,
74170,1996,19951021,14,31,24,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74172,1996,19951021,14,32,26,1,0,,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74167,1996,19951021,14,38,21,1,1,,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
74175,1996,19951022,14,33,5,3,1,,Dimanche,H,3,1,,,,,,,1,0,H,,,,,,
74176,1996,19951026,15,27,33,0,3,,Jeudi,A,0,3,,,,,,,0,2,A,,,,,,
74178,1996,19951027,15,5,22,1,2,,Vendredi,A,1,2,,,,,,,1,0,H,,,,,,
74179,1996,19951027,15,11,28,1,1,,Vendredi,D,1,1,,,,,,,0,1,A,,,,,,
74180,1996,19951027,15,19,31,0,1,,Vendredi,A,0,1,,,,,,,0,1,A,,,,,,
74177,1996,19951027,15,21,17,0,1,,Vendredi,A,0,1,,,,,,,0,0,D,,,,,,
74183,1996,19951027,15,24,6,1,1,,Vendredi,D,1,1,,,,,,,0,0,D,,,,,,
74185,1996,19951027,15,26,7,3,1,,Vendredi,H,3,1,,,,,,,0,0,D,,,,,,
74181,1996,19951027,15,29,16,2,2,,Vendredi,D,2,2,,,,,,,1,1,D,,,,,,
74184,1996,19951027,15,35,32,1,0,,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
74182,1996,19951027,15,39,38,3,1,,Vendredi,H,3,1,,,,,,,0,0,D,,,,,,
74163,1996,19951104,16,6,27,1,0,,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74165,1996,19951104,16,7,5,0,1,,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74190,1996,19951104,16,16,19,0,1,,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74186,1996,19951104,16,17,24,1,0,,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74191,1996,19951104,16,22,26,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74164,1996,19951104,16,28,21,1,1,,Samedi,D,1,1,,,,,,,0,1,A,,,,,,
74187,1996,19951104,16,31,29,1,0,,Samedi,H,1,0,,,,,,,0,0,D,,,,,,
74189,1996,19951104,16,38,35,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74188,1996,19951105,16,11,39,0,3,,Dimanche,A,0,3,,,,,,,,,,,,,,,
74192,1996,19951105,16,33,32,3,2,,Dimanche,H,3,2,,,,,,,1,1,D,,,,,,
74196,1996,19951107,17,35,17,3,0,,Mardi,H,3,0,,,,,,,2,0,H,,,,,,
74199,1996,19951108,17,5,6,3,0,,Mercredi,H,3,0,,,,,,,0,0,D,,,,,,
74202,1996,19951108,17,19,28,2,1,,Mercredi,H,2,1,,,,,,,1,1,D,,,,,,
74200,1996,19951108,17,21,7,0,0,,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
74205,1996,19951108,17,24,16,0,0,,Mercredi,D,0,0,,,,,,,0,0,D,,,,,,
74197,1996,19951108,17,26,33,2,4,,Mercredi,A,2,4,,,,,,,0,1,A,,,,,,
74198,1996,19951108,17,27,38,1,2,,Mercredi,A,1,2,,,,,,,0,0,D,,,,,,
74203,1996,19951108,17,29,11,3,1,,Mercredi,H,3,1,,,,,,,3,1,H,,,,,,
74204,1996,19951108,17,32,22,2,1,,Mercredi,H,2,1,,,,,,,0,0,D,,,,,,
74201,1996,19951108,17,39,31,1,1,,Mercredi,D,1,1,,,,,,,1,1,D,,,,,,
74211,1996,19951118,18,6,26,2,0,,Samedi,H,2,0,,,,,,,2,0,H,,,,,,
74213,1996,19951118,18,7,32,4,1,,Samedi,H,4,1,,,,,,,2,1,H,,,,,,
74214,1996,19951118,18,11,19,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74210,1996,19951118,18,16,39,0,1,,Samedi,A,0,1,,,,,,,0,0,D,,,,,,
74208,1996,19951118,18,17,27,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74207,1996,19951118,18,22,33,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74212,1996,19951118,18,28,24,0,2,,Samedi,A,0,2,,,,,,,0,0,D,,,,,,
74209,1996,19951118,18,31,35,2,2,,Samedi,D,2,2,,,,,,,1,2,A,,,,,,
74215,1996,19951119,18,38,5,0,5,,Dimanche,A,0,5,,,,,,,,,,,,,,,
74216,1996,19951124,19,39,28,2,0,,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
74218,1996,19951125,19,5,17,1,2,,Samedi,A,1,2,,,,,,,0,0,D,,,,,,
74222,1996,19951125,19,19,29,2,2,,Samedi,D,2,2,,,,,,,1,1,D,,,,,,
74220,1996,19951125,19,21,11,1,1,,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
74224,1996,19951125,19,24,22,1,1,,Samedi,D,1,1,,,,,,,0,0,D,,,,,,
74225,1996,19951125,19,26,38,1,1,,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
74219,1996,19951125,19,27,31,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74223,1996,19951125,19,32,6,3,1,,Samedi,H,3,1,,,,,,,2,0,H,,,,,,
74217,1996,19951125,19,33,7,3,0,,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
74221,1996,19951125,19,35,16,2,1,,Samedi,H,2,1,,,,,,,0,1,A,,,,,,
74226,1996,19951130,20,16,5,0,0,,Jeudi,D,0,0,,,,,,,0,0,D,,,,,,
74232,1996,19951201,20,6,22,4,0,,Vendredi,H,4,0,,,,,,,1,0,H,,,,,,
74234,1996,19951201,20,11,35,3,0,,Vendredi,H,3,0,,,,,,,1,0,H,,,,,,
74227,1996,19951201,20,17,33,0,0,,Vendredi,D,0,0,,,,,,,0,0,D,,,,,,
74230,1996,19951201,20,19,39,2,0,,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
74228,1996,19951201,20,21,27,2,0,,Vendredi,H,2,0,,,,,,,1,0,H,,,,,,
74233,1996,19951201,20,28,32,1,0,,Vendredi,H,1,0,,,,,,,0,0,D,,,,,,
74231,1996,19951201,20,29,24,2,1,,Vendredi,H,2,1,,,,,,,0,0,D,,,,,,
74229,1996,19951201,20,31,26,3,0,,Vendredi,H,3,0,,,,,,,1,0,H,,,,,,
74235,1996,19951201,20,38,7,2,0,,Vendredi,H,2,0,,,,,,,2,0,H,,,,,,
74277,1996,19951209,21,5,28,1,2,,Samedi,A,1,2,,,,,,,1,1,D,,,,,,
74304,1996,19951209,21,7,6,1,3,,Samedi,A,1,3,,,,,,,0,1,A,,,,,,
74308,1996,19951209,21,22,38,1,1,,Samedi,D,1,1,,,,,,,1,1,D,,,,,,
74307,1996,19951209,21,24,19,3,2,,Samedi,H,3,2,,,,,,,3,1,H,,,,,,
74193,1996,19951209,21,26,16,3,0,,Samedi,H,3,0,,,,,,,1,0,H,,,,,,
74303,1996,19951209,21,27,11,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74305,1996,19951209,21,32,17,2,1,,Samedi,H,2,1,,,,,,,2,0,H,,,,,,
74276,1996,19951209,21,33,31,5,0,,Samedi,H,5,0,,,,,,,3,0,H,,,,,,
74306,1996,19951209,21,35,29,1,1,,Samedi,D,1,1,,,,,,,1,0,H,,,,,,
74292,1996,19951216,22,11,26,2,1,,Samedi,H,2,1,,,,,,,1,1,D,,,,,,
74291,1996,19951216,22,16,32,1,0,,Samedi,H,1,0,,,,,,,1,0,H,,,,,,
74288,1996,19951216,22,17,22,0,1,,Samedi,A,0,1,,,,,,,0,1,A,,,,,,
74290,1996,19951216,22,19,35,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
74284,1996,19951216,22,21,5,0,0,,Samedi,D,0,0,,,,,,,0,0,D,,,,,,
